"user_id","test_group"
"70585518","variant"
"71538632","control"
"49359585","control"
"47024945","variant"
"65505137","variant"
"66216498","control"
"68683823","variant"
"70942481","variant"
"67496787","control"
"68656811","variant"
"69260138","control"
"70003689","control"
"65758050","variant"
"64765494","control"
"60589487","control"
"66111774","variant"
"67359036","control"
"64963073","variant"
"66871215","control"
"69350558","control"
"69194712","variant"
"67955897","variant"
"71141029","variant"
"68823292","control"
"69123380","control"
"68584721","variant"
"57114526","control"
"56928474","variant"
"70298549","control"
"71627844","control"
"64436495","variant"
"63935206","control"
"60759832","variant"
"68567626","control"
"71079609","variant"
"64856375","control"
"65998731","control"
"66205491","variant"
"66398561","variant"
"66474649","control"
"72899028","control"
"69372648","control"
"68643246","variant"
"71438674","control"
"70821813","variant"
"69258383","variant"
"68733540","control"
"71156863","variant"
"65686412","control"
"64332746","variant"
"70955671","variant"
"69015874","variant"
"67114338","variant"
"67083375","variant"
"66913771","variant"
"60614044","control"
"64854827","control"
"70938444","control"
"71052363","variant"
"70458014","variant"
"70981510","variant"
"71300528","variant"
"65760457","variant"
"68728980","control"
"69657595","control"
"71552580","control"
"69258957","variant"
"70786815","variant"
"71399451","control"
"69496288","variant"
"54563298","control"
"69770082","control"
"69267047","control"
"69049485","variant"
"69348162","control"
"69591542","control"
"71373785","control"
"69993917","variant"
"71242421","variant"
"48431092","control"
"66908463","control"
"67937925","control"
"71112411","control"
"69317927","variant"
"67936491","variant"
"72869864","control"
"71432646","variant"
"66499690","control"
"67179013","control"
"63496472","control"
"68783925","variant"
"68599683","variant"
"69305479","control"
"65489523","variant"
"71051509","control"
"69383932","control"
"71061850","control"
"65768293","variant"
"70025660","variant"
"63901606","variant"
"69918391","control"
"71074146","control"
"68051380","variant"
"71147696","variant"
"68786751","variant"
"69829561","control"
"69488101","control"
"71162931","variant"
"69211878","control"
"69081489","control"
"71501990","variant"
"67524442","variant"
"70758956","control"
"69706366","variant"
"69712182","control"
"70833363","variant"
"55376217","control"
"69772993","control"
"67643935","control"
"71602730","control"
"52310730","variant"
"49362481","control"
"54994260","variant"
"71042212","control"
"68676928","variant"
"67086126","variant"
"67892225","variant"
"57506456","control"
"70847571","control"
"70466658","variant"
"71034548","control"
"65191169","control"
"68866776","variant"
"53545629","control"
"68837180","variant"
"69811459","variant"
"69705571","variant"
"48754504","variant"
"71804748","control"
"69852709","variant"
"69158942","control"
"70862099","control"
"57905925","control"
"71293664","variant"
"68770951","variant"
"71821901","variant"
"67634595","control"
"68855857","variant"
"60019117","control"
"58934716","variant"
"70306484","variant"
"69071579","variant"
"70345820","control"
"66581419","control"
"68882019","variant"
"69241663","control"
"65065277","variant"
"70209805","variant"
"71057120","control"
"70275003","variant"
"69415924","control"
"68589018","variant"
"47409063","variant"
"70862340","variant"
"63575408","variant"
"58319892","variant"
"69547427","variant"
"71415698","control"
"71033953","control"
"68641734","variant"
"70899344","control"
"65055282","control"
"66189987","variant"
"67301652","variant"
"65315059","control"
"65225036","variant"
"70930490","variant"
"68761846","control"
"68663330","control"
"68719588","variant"
"67474350","variant"
"69819892","variant"
"71275572","control"
"67758716","control"
"65502858","control"
"65609041","variant"
"63690533","control"
"67469444","variant"
"71884564","control"
"69997367","control"
"68777028","control"
"69489604","variant"
"69805709","control"
"66598642","control"
"66714690","control"
"70995311","control"
"70982656","control"
"68903726","control"
"69374798","control"
"67827059","control"
"66093748","control"
"63374871","control"
"70266741","control"
"70772215","control"
"68733957","control"
"67835476","variant"
"70282692","variant"
"68574849","variant"
"70995017","control"
"70092413","variant"
"60675538","control"
"66481653","control"
"69244484","control"
"71470414","control"
"65571873","control"
"71387709","control"
"71387801","control"
"71229728","control"
"71007131","control"
"70424160","control"
"70928447","control"
"65596563","control"
"65926009","control"
"69445899","control"
"48786174","control"
"69209475","control"
"63718603","control"
"65757590","control"
"69505338","control"
"72862339","control"
"67843214","control"
"63878797","variant"
"63057792","control"
"57935382","control"
"66941455","control"
"64822534","control"
"65393250","control"
"65887383","control"
"69117514","control"
"65274467","control"
"71380837","control"
"65351736","variant"
"69768097","control"
"67850847","variant"
"72770367","variant"
"64519302","variant"
"69363870","variant"
"64800356","control"
"67644849","control"
"68607169","variant"
"66993551","control"
"66292057","variant"
"67675906","control"
"69337042","variant"
"65081107","variant"
"67455680","variant"
"65249109","control"
"71257284","variant"
"70002137","variant"
"71105292","variant"
"51557213","variant"
"70786264","variant"
"54954363","variant"
"67307869","control"
"70824100","variant"
"71051777","variant"
"67433127","variant"
"51832946","variant"
"67716443","variant"
"70999166","variant"
"66081984","variant"
"71246936","variant"
"67800478","variant"
"70054410","control"
"69712128","variant"
"67984189","control"
"62357340","variant"
"66177742","control"
"65977039","variant"
"67356906","control"
"67246365","control"
"68765902","variant"
"69755231","control"
"69706872","variant"
"70514237","variant"
"69856675","variant"
"67241763","control"
"64655028","control"
"59227047","control"
"66831746","variant"
"68060315","variant"
"55417381","variant"
"68862055","control"
"66621505","control"
"64881895","control"
"70458660","control"
"70881060","control"
"69534573","variant"
"63389129","variant"
"69643937","control"
"70267045","variant"
"71079128","variant"
"71465105","variant"
"68677624","control"
"70664527","control"
"69127623","control"
"70824454","control"
"68911241","control"
"68912426","variant"
"71421317","control"
"68721363","control"
"64978965","variant"
"69244509","variant"
"66492437","variant"
"69487291","variant"
"70985227","control"
"63929110","variant"
"71114871","control"
"68776337","variant"
"71401092","variant"
"70809940","variant"
"71139642","variant"
"69096909","variant"
"71001909","variant"
"71042954","control"
"69864191","variant"
"68041783","control"
"71290811","control"
"68686885","control"
"68795346","variant"
"66804530","control"
"64225748","variant"
"71208428","control"
"67948661","control"
"70155722","control"
"67706609","variant"
"70166571","variant"
"68650991","variant"
"47445707","variant"
"69208357","control"
"68634234","variant"
"69512845","control"
"68662759","variant"
"65128389","control"
"69522070","variant"
"69248835","variant"
"69600264","variant"
"69908705","control"
"71225296","variant"
"71073255","control"
"67077155","variant"
"68009049","control"
"69052639","variant"
"49772470","variant"
"71365173","control"
"67782729","control"
"68876700","variant"
"69727484","variant"
"51671682","control"
"59076126","variant"
"71132824","variant"
"71516755","control"
"69059440","control"
"68671813","control"
"68587944","variant"
"64753115","control"
"69875506","variant"
"70009051","control"
"70070392","variant"
"66170691","control"
"57201416","control"
"69837981","variant"
"63604235","variant"
"65224934","control"
"67353238","variant"
"63103070","variant"
"67477158","control"
"65063900","control"
"66051603","variant"
"66105135","control"
"59821356","variant"
"63934489","control"
"64654727","variant"
"66017265","variant"
"64510209","control"
"64225080","variant"
"63923653","variant"
"65763439","variant"
"64156975","variant"
"66983144","control"
"65066721","control"
"65883266","variant"
"70491876","variant"
"70309208","variant"
"72766600","variant"
"71210246","variant"
"65578832","variant"
"65626898","variant"
"66834759","variant"
"63853505","variant"
"67769239","variant"
"67058821","variant"
"68802148","variant"
"68989767","control"
"70983173","control"
"71612868","control"
"69586001","control"
"71189379","control"
"68728671","control"
"71251085","variant"
"62195005","variant"
"65982779","variant"
"64377522","control"
"67511270","variant"
"69501639","control"
"66208862","variant"
"64659583","variant"
"67357259","control"
"52446981","control"
"68645624","control"
"69154004","variant"
"71163007","variant"
"69712082","control"
"69904889","control"
"69905535","control"
"69724335","control"
"67705568","variant"
"60600268","variant"
"69584148","control"
"63460581","control"
"65059175","control"
"50968134","control"
"54926636","variant"
"65066705","control"
"71555491","control"
"69076899","variant"
"71247230","control"
"57228922","control"
"69933920","control"
"69015379","control"
"69868043","variant"
"68752862","variant"
"57210783","control"
"65159058","control"
"69026428","control"
"66079846","control"
"68736146","variant"
"69359120","variant"
"70425271","control"
"67382269","variant"
"69598316","control"
"67831468","variant"
"71145084","control"
"67726283","control"
"68923211","variant"
"63700611","variant"
"62398444","control"
"71095269","variant"
"63705492","variant"
"71144568","variant"
"69106232","variant"
"65281951","variant"
"63744891","variant"
"65903513","variant"
"64505093","variant"
"55704870","variant"
"70687353","variant"
"60076906","variant"
"67327379","control"
"67795008","control"
"63581081","control"
"67804194","variant"
"66696692","control"
"57767574","control"
"66391933","control"
"72897401","variant"
"57684191","variant"
"66345161","variant"
"65193050","variant"
"71039904","variant"
"66328479","variant"
"65599668","variant"
"64629570","variant"
"49304967","variant"
"63927882","variant"
"52889882","control"
"65935281","control"
"62432473","control"
"58821930","control"
"66650272","control"
"65188757","control"
